Curso;Unidade Curricular;Turma;Turno;Inscritos no turno;Dia da semana;Data da aula;Hora início da aula;Hora fim da aula;Características da sala pedida para a aula;Sala atribuída à aula
SSS;Competências, para A Prática do Serviço Social na Saúde;PG SSS;CPSSSTP01;17;Sex;07/10/2022;18:00:00;20:00:00;Não necessita de sala;
SSS;Competências, para A Prática do Serviço Social na Saúde;PG SSS;CPSSSTP01;17;Sex;30/09/2022;18:00:00;20:00:00;Não necessita de sala;
SSS;Competências, para A Prática do Serviço Social na Saúde;PG SSS;CPSSSTP01;17;Sex;23/09/2022;18:00:00;20:00:00;Não necessita de sala;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;06/12/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;29/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;22/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;15/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;08/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;25/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;18/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;11/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;04/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;27/09/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;20/09/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Ter;13/09/2022;14:30:00;16:00:00;Não necessita de sala;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;14/12/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;07/12/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;30/11/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;23/11/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;16/11/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;09/11/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;26/10/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;19/10/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;12/10/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;28/09/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;21/09/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;Auditório 2
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;GSIOTP02;80;Qua;14/09/2022;16:00:00;17:30:00;Não necessita de sala;
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;14/11/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;07/11/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;31/10/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;24/10/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;17/10/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;10/10/2022;18:00:00;19:30:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;14/11/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;07/11/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;31/10/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;24/10/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;17/10/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;DCTI-A-1;MICTITP01;20;Seg;10/10/2022;19:30:00;21:00:00;Sala Aulas Mestrado;C5.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;21/11/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;14/11/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;07/11/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;31/10/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;24/10/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MSIAD;Análise de Dados para Business Intelligence;MSIAD-A1;01113T01;38;Seg;17/10/2022;18:00:00;19:30:00;BYOD (Bring Your Own Device);D1.09
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;05/12/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;28/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;21/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;14/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;07/11/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;31/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;24/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;17/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;10/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;03/10/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;26/09/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;
MIA;Teoria e História da Arquitetura II;ARQ-B3, ARQ-B2, ARQ-B1;THAIITP01;23;Seg;19/09/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;2E+07
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;25/11/2022;09:30:00;11:00:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;11/11/2022;09:30:00;11:00:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;28/10/2022;09:30:00;11:00:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;14/10/2022;09:30:00;11:00:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;25/11/2022;11:00:00;12:30:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;11/11/2022;11:00:00;12:30:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;28/10/2022;11:00:00;12:30:00;Lab ISTA;C7.08
LETI;Electromagnetismo;ET-B3, ET-B2, ET-B1;L2101PL05;22;Sex;14/10/2022;11:00:00;12:30:00;Lab ISTA;C7.08
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;02/12/2022;09:30:00;11:00:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;25/11/2022;09:30:00;11:00:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;18/11/2022;09:30:00;11:00:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;11/11/2022;09:30:00;11:00:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;04/11/2022;09:30:00;11:00:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;02/12/2022;11:00:00;12:30:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;25/11/2022;11:00:00;12:30:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;18/11/2022;11:00:00;12:30:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;11/11/2022;11:00:00;12:30:00;Sala Aulas Mestrado;AA3.23
MGSS;Análise e Avaliação Económica em Saúde;MGSSA1;03474TP02;42;Sex;04/11/2022;11:00:00;12:30:00;Sala Aulas Mestrado;AA3.23
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;07/12/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;30/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;23/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;16/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;09/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;02/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;26/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;19/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;12/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;28/09/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;21/09/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LETI;Electrónica Programada e Processamento Digital de Sinais;ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1;L2004TP02;58;Qua;14/09/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Sex;07/10/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Sex;07/10/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;12/10/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;28/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;21/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;14/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;12/10/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;28/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;21/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Qua;14/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;10/10/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;03/10/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;26/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;19/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;12/09/2022;09:30:00;11:00:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;10/10/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;03/10/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;26/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;19/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
MG;Contabilidade Avançada;2 MGA;M8488TP01;47;Seg;12/09/2022;11:00:00;12:30:00;Sala Aulas Mestrado;B2.02
CT;Igualdade de Género e Diversidade - Iniciação;CI-CT-02;IGD-ITP02;28;Seg;24/10/2022;14:30:00;15:30:00;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;CI-CT-02;IGD-ITP02;28;Seg;17/10/2022;14:30:00;17:30:00;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;CI-CT-02;IGD-ITP02;28;Seg;10/10/2022;14:30:00;17:30:00;Sala de Aulas normal;AA2.26
CT;Igualdade de Género e Diversidade - Iniciação;CI-CT-02;IGD-ITP02;28;Seg;03/10/2022;14:30:00;17:30:00;Sala de Aulas normal;AA2.26
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;07/12/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;30/11/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;23/11/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;16/11/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;09/11/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;02/11/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;26/10/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;19/10/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;12/10/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;28/09/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;21/09/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
LE;Economia da Organização Industrial;EC2, EC3.1;L5014PL02;37;Qua;14/09/2022;11:00:00;12:30:00;Sala de Aulas normal;2E+05
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;CI-CT-01;00683TP01;28;Seg;24/10/2022;09:30:00;11:30:00;Não necessita de sala;
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;CI-CT-01;00683TP01;28;Seg;10/10/2022;09:30:00;11:30:00;Não necessita de sala;
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;CI-CT-01;00683TP01;28;Seg;17/10/2022;09:30:00;12:30:00;Sala de Aulas normal;AA3.26
CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho em Equipa;CI-CT-01;00683TP01;28;Seg;03/10/2022;09:30:00;12:30:00;Sala de Aulas normal;AA3.26
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;06/12/2022;08:00:00;09:30:00;Sala de Aulas normal;
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;29/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;22/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;15/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;08/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;25/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;18/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;11/10/2022;08:00:00;09:30:00;Sala de Aulas normal;
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;04/10/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;27/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;20/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Ter;13/09/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Qua;07/12/2022;08:00:00;09:30:00;Sala de Aulas normal;
LGRH;Relações Laborais;GRHB1;RLTP01;47;Qua;30/11/2022;08:00:00;09:30:00;Sala de Aulas normal;
LGRH;Relações Laborais;GRHB1;RLTP01;47;Qua;23/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Qua;16/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
LGRH;Relações Laborais;GRHB1;RLTP01;47;Qua;09/11/2022;08:00:00;09:30:00;Sala de Aulas normal;C4.07
